fgc,min,rec,rem,work
8,8,0,7,215
8,8,0,7,209
8,7,0,8,215
8,8,0,7,214
8,8,0,7,213
8,8,0,7,212
8,7,0,8,208
8,7,0,8,212
8,8,0,7,214
8,8,0,7,216
8,8,0,7,209
8,8,0,7,212
8,8,0,7,211
8,7,0,8,211
7,7,0,7,209
8,7,0,8,214
7,7,0,7,208
8,7,0,8,213
8,8,0,7,215
8,7,0,8,214
8,8,0,7,214
8,7,0,8,211
8,8,0,7,211
8,8,0,7,216
8,8,0,7,217
8,8,0,7,215
7,7,0,7,212
8,8,0,7,215
8,7,0,8,214
8,7,0,8,211
7,7,0,7,206
8,8,0,7,213
7,7,0,7,210
8,8,1,8,253
8,8,0,7,209
8,7,0,8,218
8,8,0,7,212
8,8,0,7,211
8,7,0,8,216
8,8,0,7,215
7,7,0,7,215
8,7,0,8,207
8,8,0,7,215
8,8,0,7,211
8,8,0,7,213
8,8,0,7,215
8,8,0,7,212
8,8,0,7,209
8,8,0,7,213
7,7,0,7,213
8,8,1,8,250
7,7,0,7,208
7,7,0,7,209
8,7,0,8,213
8,7,0,8,210
8,7,0,8,213
7,7,0,7,211
8,8,0,7,214
8,8,0,7,216
8,7,0,8,209
8,8,0,7,215
8,7,0,8,213
8,8,0,7,210
8,8,0,7,211
8,8,0,7,205
8,8,0,8,218
8,8,0,7,214
8,8,0,7,209
8,8,0,7,218
8,7,0,8,210
8,7,0,8,215
8,8,0,7,213
8,8,0,7,218
8,7,0,8,212
7,7,0,7,203
8,7,0,8,213
7,7,0,7,208
7,7,0,7,208
8,7,0,8,211
8,8,0,7,216
8,8,0,7,214
8,8,0,7,216
8,7,0,8,208
8,8,0,7,215
8,8,0,7,214
7,7,0,7,207
7,7,0,7,213
7,7,0,7,207
7,7,0,7,211
8,8,0,7,216
8,7,0,8,212
8,8,0,7,216
8,7,0,8,215
7,7,0,7,210
7,7,0,7,206
8,7,0,8,209
7,7,0,7,206
7,7,0,7,213
7,7,0,7,208
7,7,0,7,209
8,8,0,7,217
8,7,0,8,207
8,8,0,8,218
7,7,0,7,208
8,7,0,8,210
8,7,0,8,212
8,8,0,7,210
8,7,0,8,210
8,8,0,7,211
8,7,0,8,215
7,7,0,7,209
7,7,0,7,210
8,7,0,8,211
7,7,0,7,209
8,8,0,7,215
7,7,0,7,214
8,8,0,7,205
7,7,0,7,214
8,8,0,7,208
7,7,0,7,209
8,7,0,8,211
7,7,0,7,211
8,8,0,7,217
8,8,0,7,213
8,8,1,8,253
8,8,0,7,213
8,8,0,7,211
7,7,0,7,204
8,7,0,8,206
8,7,0,8,208
8,8,0,7,210
7,7,0,7,212
8,7,0,8,209
7,7,0,7,209
8,7,0,8,208
7,7,0,7,203
7,7,0,7,207
7,7,0,7,208
8,8,0,7,209
7,7,0,7,207
8,7,0,8,212
7,7,0,7,209
8,7,0,8,210
8,8,0,7,218
8,8,0,7,211
7,7,0,7,209
8,7,0,8,209
8,7,0,8,212
8,7,0,8,210
8,8,0,7,208
8,7,0,8,213
8,8,0,7,217
8,7,0,8,206
7,7,0,7,208
8,7,0,8,213
8,8,0,7,213
8,8,0,7,214
8,8,0,7,211
8,8,0,7,214
8,8,0,7,207
7,7,0,7,209
8,8,0,7,218
8,7,0,8,208
7,7,0,7,206
8,8,0,7,209
8,7,0,8,216
8,8,0,7,210
8,8,0,7,214
8,8,0,7,214
8,7,0,8,214
8,8,0,7,213
8,8,0,7,210
8,8,0,7,213
8,8,0,7,212
8,7,0,8,217
9,8,1,9,253
8,8,0,7,211
7,7,0,7,201
8,8,0,7,210
8,8,0,7,215
8,8,0,7,211
8,8,0,7,211
8,8,0,7,211
7,7,0,7,204
8,8,0,7,211
8,7,0,8,208
8,8,0,7,216
8,7,0,8,209
7,7,0,7,209
7,7,0,7,212
7,7,0,7,212
8,8,0,7,209
8,7,0,8,206
8,7,0,8,215
8,8,0,7,208
7,7,0,7,209
8,8,0,7,213
7,7,0,7,211
8,8,0,7,215
8,7,0,8,217
8,7,0,8,214
8,8,0,7,214
8,8,0,7,214
7,7,0,7,211
8,7,0,8,215
7,7,0,7,209
8,7,0,8,208
7,7,0,7,204
8,7,0,8,211
8,7,0,8,207
8,7,0,8,205
8,7,0,8,217
8,8,0,7,210
8,7,0,8,212
8,8,0,7,209
